827131520	407	8.82	40	
827131840	403	9.87	40	
827132160	392	10.41	38	
827132480	396	10.41	40	
827132800	400	8.4	42	
827133056	392	9.2	40	
827133376	389	9.64	40	
827133696	396	6.4	41	
827133952	387	9.35	39	
827134272	384	10.38	38	
827134592	392	8.86	41	
827134848	395	9.37	41	
827135168	387	10.56	37	
827135488	393	9.26	41	
827135744	394	9.0	41	
827136064	393	9.21	41	
827136384	394	8.73	41	
827136640	398	7.49	43	
827137024	408	8.13	45	
827137280	393	7.28	43	
827137600	388	8.9	40	
827137920	391	7.59	40	
827138240	389	7.64	39	
827138496	390	7.43	39	
827138816	404	6.45	42	
827139136	414	6.01	43	
827139392	412	6.08	42	
827139712	408	6.23	40	
827140032	405	6.64	40	
827140288	404	6.24	42	
827140608	411	6.2	41	
827140928	408	6.06	41	
827141184	409	5.8	43	
827141504	407	5.51	43	
827141824	412	5.42	45	
827142080	417	5.14	47	
827142400	402	6.9	43	
827142720	414	6.58	45	
827142976	421	6.45	47	
827143296	425	6.31	50	
827143616	419	6.35	47	
827143872	418	7.34	45	
827144192	418	7.43	43	
827144512	415	7.71	41	
827144768	414	7.5	41	
827145088	408	7.71	40	
827145408	396	8.72	38	
827145664	399	8.32	39	
827145984	404	7.71	42	
827146368	408	6.14	42	
827146624	408	5.59	41	
827146944	408	5.54	41	
827147264	407	5.3	41	
827147520	409	5.44	41	
827147904	409	5.22	43	
827148224	408	5.33	43	
827148480	410	4.53	44	
827148800	406	4.94	42	
827149120	407	4.69	43	
827149376	410	4.47	44	
827149696	414	3.93	46	
827150016	409	4.21	44	
827150272	414	3.69	46	
827150656	413	3.44	47	
827150912	411	3.4	47	
827151232	403	3.69	45	
827151552	392	4.08	43	
827151872	392	4.02	43	
827152128	386	5.8	39	
827152448	383	6.44	38	
827152768	380	6.5	38	
827153024	384	5.81	40	
827153344	384	5.91	39	
827153664	387	7.05	39	
827153920	393	6.88	39	
827154240	397	6.45	40	
827154496	395	6.73	39	
827154816	395	6.59	39	
827155136	397	6.34	39	
827155456	402	5.61	41	
827155712	402	5.11	41	
827156032	444	5.3	50	
827156352	447	4.91	51	
827156608	451	5.02	49	
827156992	446	4.97	49	
827157312	448	5.03	50	
827157568	453	4.98	48	
827157888	450	4.78	48	
827158144	448	5.52	44	
827158464	457	4.27	47	
827158784	453	3.58	49	
827159104	452	3.88	46	
827159360	444	4.44	45	
827159680	442	4.36	45	
827160000	455	6.05	47	
827160256	451	6.47	48	
827160576	449	7.7	45	
827160896	449	7.87	44	
827161216	449	8.92	41	
827161536	450	10.1	40	
827161792	449	9.96	39	
827162112	447	9.51	39	
827162432	448	6.98	40	
827162688	455	6.57	41	
827163008	456	5.8	42	
827163328	452	6.2	40	
827163648	449	6.31	40	
827163904	449	5.99	40	
827164224	449	6.29	40	
827164544	453	6.73	41	
827164800	459	7.4	41	
827165120	460	7.11	41	
827165376	458	6.77	41	
827165760	461	6.76	42	
827166080	461	6.86	41	
827166336	462	6.63	42	
827166656	461	6.81	40	
827166976	459	6.8	40	
827167296	458	6.95	40	
827167552	457	6.99	40	
827167872	456	7.69	41	
827168192	455	7.84	42	
827168448	453	7.95	41	
827168768	451	7.87	41	
827169024	451	8.35	41	
827169344	449	8.24	41	
827169664	447	8.42	41	
827169920	448	8.27	41	
827170240	450	8.19	41	
827170560	448	8.02	41	
827170816	447	7.83	41	
827171136	448	8.01	41	
827171456	449	8.02	41	
827171712	449	8.23	41	
827172032	451	8.16	41	
827172352	450	8.2	41	
827172608	448	8.64	40	
827172928	448	8.62	40	
827173248	449	8.64	40	
827173504	449	8.61	40	
827173824	449	8.4	41	
827174144	446	8.2	40	
827174400	445	8.09	40	
827174784	447	8.26	41	
827175104	448	8.15	41	
827175360	448	8.31	41	
827175680	448	8.57	40	
827176000	447	9.16	39	
827176256	448	8.83	39	
827176576	450	7.45	40	
827176896	449	6.37	40	
827177152	450	6.51	40	
827177472	445	6.7	39	
827177792	445	7.07	39	
827178048	446	7.02	39	
827178368	452	7.27	38	
827178688	456	5.79	40	
827178944	455	5.15	40	
827179328	454	5.27	40	
827179648	465	4.43	40	
827179904	464	4.82	39	
827180224	467	4.91	38	
827180544	466	4.81	38	
827180800	464	5.14	38	
827181120	457	5.96	38	
827181440	461	7.11	37	
827181696	460	8.61	37	
827182016	457	8.46	36	
827182336	457	8.56	35	
827182592	449	8.13	35	
827182912	451	7.93	35	
827183232	453	7.93	37	
827183552	438	6.95	34	
827183872	435	6.88	34	
827184192	432	6.39	32	
827184448	437	6.84	33	
827184768	440	7.32	33	
827185088	436	7.54	34	
827185344	432	7.64	33	
827185664	440	6.28	32	
827185984	441	6.24	32	
827186240	443	6.58	33	
827186560	438	6.19	32	
827186880	447	7.11	33	
827187136	441	6.41	33	
827187456	437	6.43	32	
827187776	438	7.12	33	
827188032	444	6.29	34	
827188352	443	4.85	33	
827188672	447	5.01	32	
827188992	440	6.14	31	
827189312	444	5.99	30	
827189632	449	6.34	27	
827189888	449	6.34	27	
827190272	444	6.07	29	
827190592	443	5.63	31	
827190848	443	5.91	30	
827191168	440	5.63	29	
827191488	440	5.97	29	
827191744	441	5.93	28	
827192064	439	5.78	29	
827192384	441	5.72	28	
827192640	438	6.12	29	
827192960	440	6.11	28	
827193280	436	6.13	30	
827193536	439	5.46	30	
827193856	434	5.32	30	
827194112	429	4.91	31	
827194432	429	4.65	32	
827194752	426	4.63	31	
827195008	426	4.52	33	
827195328	427	4.24	33	
827195648	425	4.8	33	
827195968	421	4.91	33	
827196224	416	6.12	30	
827196544	415	6.37	30	
827196864	412	6.33	30	
827197184	410	7.13	29	
827197504	417	7.13	30	
827197760	424	7.07	32	
827198080	419	6.87	31	
827198400	418	7.22	30	
827198656	415	7.42	29	
827198976	419	7.59	30	
827199296	418	7.46	30	
827199616	415	7.19	29	
827199872	418	7.36	30	
827200192	416	7.89	31	
827200512	417	9.98	31	
827200768	414	9.61	31	
827201088	414	9.96	31	
